city,area,rooms,bathroom,parking,floor,petFriendly,furnished,hoa,rent,tax,fireInsurance,allSpace,allCost,costPerArea,costPerRoom
São Paulo,40,1,1,1,1,No,Yes,1100,1600,160,21,3,1281,32.025,427.0
Belo Horizonte,175,4,4,3,10,Yes,No,2600,4700,496,63,11,3159,18.05142857142857,287.1818181818182
Porto Alegre,233,4,6,4,2,Yes,No,0,14000,584,249,14,833,3.575107296137339,59.5
São Paulo,800,5,4,6,1,Yes,Yes,0,12000,459,181,15,640,0.8,42.666666666666664
Belo Horizonte,200,5,4,3,15,Yes,Yes,841,5000,531,67,12,1439,7.195,119.91666666666667
São Paulo,120,4,4,2,5,Yes,No,2500,9500,116,121,10,2737,22.808333333333334,273.7
Belo Horizonte,23,1,1,0,1,No,Yes,200,900,25,12,2,237,10.304347826086957,118.5
Porto Alegre,27,1,1,0,9,Yes,No,200,750,13,11,2,224,8.296296296296296,112.0
São Paulo,64,2,2,1,1,No,No,773,1900,152,29,5,954,14.90625,190.8
Belo Horizonte,180,4,1,3,1,Yes,No,0,5900,180,97,8,277,1.538888888888889,34.625
São Paulo,241,4,4,3,3,Yes,No,2851,5525,848,71,11,3770,15.643153526970954,342.72727272727275
Rio de Janeiro,80,2,2,1,4,Yes,No,1000,3060,181,40,5,1221,15.2625,244.2
Campinas,20,1,1,0,1,No,No,210,930,9,12,2,231,11.55,115.5
Rio de Janeiro,140,3,3,0,4,Yes,No,1700,3800,359,49,6,2108,15.057142857142857,351.3333333333333
Rio de Janeiro,160,3,1,0,3,No,No,2450,4100,474,53,4,2977,18.60625,744.25
São Paulo,45,1,1,0,5,Yes,No,406,2700,59,35,2,500,11.11111111111111,250.0
Porto Alegre,79,2,1,0,2,Yes,No,448,1105,84,17,3,549,6.949367088607595,183.0
Rio de Janeiro,100,3,2,0,8,No,Yes,1600,5000,234,65,5,1899,18.99,379.8
São Paulo,73,1,2,1,18,Yes,No,912,3300,185,42,4,1139,15.602739726027398,284.75
São Paulo,36,1,1,2,11,No,Yes,517,3000,152,39,4,708,19.666666666666668,177.0
Porto Alegre,30,1,1,0,5,Yes,No,300,545,17,8,2,325,10.833333333333334,162.5
Rio de Janeiro,180,4,3,1,8,No,Yes,2900,12850,1250,166,8,4316,23.977777777777778,539.5
Porto Alegre,42,1,1,0,4,Yes,No,400,1200,33,18,2,451,10.738095238095237,225.5
Porto Alegre,60,2,1,0,2,No,No,0,1500,34,27,3,61,1.0166666666666666,20.333333333333332
São Paulo,20,1,1,0,1,Yes,Yes,602,1800,130,23,2,755,37.75,377.5
São Paulo,42,1,1,1,4,Yes,No,500,2200,100,28,3,628,14.952380952380953,209.33333333333334
Belo Horizonte,140,4,3,3,8,Yes,No,1805,3200,545,43,10,2393,17.09285714285714,239.3
São Paulo,320,4,4,5,1,Yes,No,0,15000,1750,226,13,1976,6.175,152.0
Belo Horizonte,120,3,2,1,1,Yes,No,300,2100,149,28,6,477,3.975,79.5
São Paulo,65,2,2,1,1,No,No,120,1850,0,28,5,148,2.276923076923077,29.6
São Paulo,215,3,4,4,1,Yes,No,0,10000,373,151,11,524,2.437209302325581,47.63636363636363
São Paulo,52,2,1,0,1,Yes,No,199,1000,30,13,3,242,4.653846153846154,80.66666666666667
São Paulo,272,4,4,4,2,Yes,No,5600,13000,2250,165,12,8015,29.466911764705884,667.9166666666666
São Paulo,32,1,1,1,11,No,Yes,1680,2200,142,28,3,1850,57.8125,616.6666666666666
São Paulo,191,3,3,4,1,Yes,Yes,2605,15000,1299,191,10,4095,21.43979057591623,409.5
São Paulo,288,4,5,4,2,Yes,Yes,3600,4800,1167,61,13,4828,16.76388888888889,371.38461538461536
Campinas,37,1,1,1,7,No,No,415,825,33,11,3,459,12.405405405405405,153.0
Belo Horizonte,113,2,2,2,4,Yes,No,343,2500,118,34,6,495,4.380530973451328,82.5
Rio de Janeiro,50,1,1,0,4,Yes,No,450,850,3,11,2,464,9.28,232.0
São Paulo,53,2,1,1,11,Yes,No,831,2622,75,34,4,940,17.735849056603772,235.0
São Paulo,76,2,2,2,3,Yes,Yes,900,4500,0,58,6,958,12.605263157894736,159.66666666666666
São Paulo,158,3,3,2,1,Yes,Yes,2063,10900,706,139,8,2908,18.40506329113924,363.5
Belo Horizonte,659,5,4,6,1,Yes,No,0,11000,913,181,15,1094,1.660091047040971,72.93333333333334
São Paulo,180,3,3,1,1,No,No,0,3000,117,46,7,163,0.9055555555555556,23.285714285714285
São Paulo,42,1,1,1,7,Yes,Yes,530,2900,35,37,3,602,14.333333333333334,200.66666666666666
Campinas,89,2,1,1,3,Yes,No,750,880,127,12,4,889,9.98876404494382,222.25
Belo Horizonte,220,4,3,2,4,Yes,No,345,3000,209,40,9,594,2.7,66.0
São Paulo,90,2,2,0,1,Yes,No,0,1700,38,26,4,64,0.7111111111111111,16.0
Rio de Janeiro,280,3,3,3,6,Yes,No,2500,4000,990,52,9,3542,12.65,393.55555555555554
São Paulo,40,1,1,0,1,Yes,No,0,600,30,10,2,40,1.0,20.0
São Paulo,277,3,3,0,11,Yes,No,2332,8500,550,108,6,2990,10.794223826714802,498.3333333333333
Porto Alegre,70,3,2,1,7,Yes,No,530,2300,111,34,6,675,9.642857142857142,112.5
Campinas,200,2,1,1,1,Yes,No,0,1410,250,22,4,272,1.36,68.0
Campinas,74,3,2,2,11,Yes,Yes,477,1600,0,21,7,498,6.72972972972973,71.14285714285714
São Paulo,165,3,2,3,7,Yes,No,1874,3600,500,46,8,2420,14.666666666666666,302.5
São Paulo,60,2,2,1,10,Yes,Yes,1938,3400,300,44,5,2282,38.03333333333333,456.4
Rio de Janeiro,85,2,1,0,9,Yes,Yes,900,7000,365,91,3,1356,15.952941176470588,452.0
Porto Alegre,56,2,1,0,4,Yes,No,300,637,32,10,3,342,6.107142857142857,114.0
Rio de Janeiro,18,1,1,0,1,No,No,0,900,0,12,2,12,0.6666666666666666,6.0
São Paulo,175,3,5,1,1,Yes,No,0,5900,390,89,9,479,2.737142857142857,53.22222222222222
Rio de Janeiro,60,2,2,1,2,No,No,592,1250,0,17,5,609,10.15,121.8
São Paulo,220,4,2,3,1,Yes,Yes,0,5200,705,79,9,784,3.5636363636363635,87.11111111111111
São Paulo,132,3,3,2,1,No,Yes,2084,2700,606,35,8,2725,20.643939393939394,340.625
São Paulo,100,1,2,2,1,Yes,Yes,2344,7000,757,89,5,3190,31.9,638.0
Campinas,415,4,4,6,1,Yes,No,3900,9500,880,121,14,4901,11.809638554216868,350.07142857142856
Porto Alegre,300,3,5,3,2,Yes,No,0,5500,360,98,11,458,1.5266666666666666,41.63636363636363
São Paulo,130,3,3,2,1,Yes,No,0,6000,84,91,8,175,1.3461538461538463,21.875
São Paulo,300,4,4,1,11,Yes,No,3000,7200,700,92,9,3792,12.64,421.3333333333333
Campinas,165,3,2,1,1,Yes,No,1100,1800,294,23,6,1417,8.587878787878788,236.16666666666666
Campinas,32,1,1,0,9,No,No,300,600,4,8,2,312,9.75,156.0
Belo Horizonte,117,3,1,1,1,Yes,No,0,1530,110,26,5,136,1.1623931623931625,27.2
Porto Alegre,350,6,5,2,2,No,No,0,4000,334,72,13,406,1.16,31.23076923076923
São Paulo,212,3,3,3,9,Yes,No,4000,9000,1084,115,9,5199,24.52358490566038,577.6666666666666
São Paulo,61,2,1,1,1,Yes,No,609,1140,0,15,4,624,10.229508196721312,156.0
Belo Horizonte,62,2,1,1,3,Yes,No,200,950,0,13,4,213,3.435483870967742,53.25
Campinas,44,2,1,1,2,Yes,No,244,1000,0,13,4,257,5.840909090909091,64.25
São Paulo,157,3,2,0,7,Yes,No,1325,4500,302,58,5,1685,10.73248407643312,337.0
São Paulo,61,1,2,1,9,Yes,Yes,866,5100,250,65,4,1181,19.360655737704917,295.25
São Paulo,50,1,1,0,1,Yes,No,50,750,25,10,2,85,1.7,42.5
São Paulo,45,1,1,1,1,No,No,0,1500,80,23,3,103,2.2888888888888888,34.333333333333336
Campinas,36,1,1,0,5,Yes,No,290,700,10,9,2,309,8.583333333333334,154.5
Campinas,48,2,1,1,3,Yes,No,183,1190,0,16,4,199,4.145833333333333,49.75
São Paulo,216,4,3,0,17,Yes,Yes,2250,8000,609,102,7,2961,13.708333333333334,423.0
São Paulo,485,4,7,7,1,Yes,No,0,10900,1032,164,18,1196,2.465979381443299,66.44444444444444
São Paulo,110,2,2,2,12,Yes,No,1971,3800,480,49,6,2500,22.727272727272727,416.6666666666667
São Paulo,58,2,1,0,4,No,No,968,2400,10,31,3,1009,17.396551724137932,336.3333333333333
Rio de Janeiro,40,1,1,0,3,Yes,No,480,1480,9,20,2,509,12.725,254.5
Porto Alegre,30,1,1,1,3,Yes,No,200,1110,0,17,3,217,7.233333333333333,72.33333333333333
Belo Horizonte,44,1,1,1,15,Yes,No,550,3400,222,46,3,818,18.59090909090909,272.6666666666667
São Paulo,30,1,1,0,1,No,No,350,550,70,7,2,427,14.233333333333333,213.5
São Paulo,190,3,2,1,6,Yes,No,3040,6800,56,87,6,3183,16.75263157894737,530.5
São Paulo,32,1,1,1,13,Yes,Yes,500,2744,0,35,3,535,16.71875,178.33333333333334
Porto Alegre,79,3,2,2,6,Yes,Yes,550,2300,50,34,7,634,8.025316455696203,90.57142857142857
São Paulo,90,3,3,2,12,No,No,897,3500,0,45,8,942,10.466666666666667,117.75
Porto Alegre,61,2,1,0,1,Yes,No,470,1200,22,18,3,510,8.360655737704919,170.0
São Paulo,65,2,1,1,1,Yes,No,950,1950,213,25,4,1188,18.276923076923076,297.0
São Paulo,76,2,2,0,1,Yes,No,909,5500,299,70,4,1278,16.81578947368421,319.5
Rio de Janeiro,84,3,1,1,1,Yes,No,600,1550,57,20,5,677,8.05952380952381,135.4
São Paulo,60,2,1,1,6,Yes,No,760,1790,70,23,4,853,14.216666666666667,213.25
São Paulo,40,1,1,1,14,No,Yes,470,3990,90,51,3,611,15.275,203.66666666666666
São Paulo,254,3,3,3,11,Yes,Yes,4255,12750,1692,162,9,6109,24.051181102362204,678.7777777777778
São Paulo,50,1,1,0,1,No,No,0,1250,34,19,2,53,1.06,26.5
Belo Horizonte,400,4,4,4,1,Yes,No,0,4900,320,81,12,401,1.0025,33.416666666666664
São Paulo,35,2,1,0,1,Yes,No,190,1290,0,17,3,207,5.914285714285715,69.0
Rio de Janeiro,76,3,2,1,4,Yes,No,571,1800,65,24,6,660,8.68421052631579,110.0
São Paulo,470,4,4,5,19,Yes,No,6900,6741,0,86,13,6986,14.863829787234042,537.3846153846154
São Paulo,40,2,1,1,2,Yes,No,0,1300,30,17,4,47,1.175,11.75
Belo Horizonte,200,3,1,2,1,Yes,No,0,1630,117,27,6,144,0.72,24.0
Rio de Janeiro,65,2,1,1,4,Yes,No,677,1100,59,15,4,751,11.553846153846154,187.75
São Paulo,97,2,2,0,27,No,Yes,1100,10200,0,130,4,1230,12.68041237113402,307.5
São Paulo,113,3,2,2,2,Yes,No,1300,4800,250,61,7,1611,14.256637168141593,230.14285714285714
São Paulo,300,3,2,2,1,Yes,No,0,3210,1417,49,7,1466,4.886666666666667,209.42857142857142
São Paulo,60,1,1,0,1,Yes,Yes,0,4100,400,62,2,462,7.7,231.0
São Paulo,20,1,1,0,1,Yes,Yes,602,1800,130,23,2,755,37.75,377.5
São Paulo,62,2,1,1,8,No,No,735,1345,35,18,4,788,12.709677419354838,197.0
São Paulo,400,3,4,4,1,Yes,Yes,0,15000,0,226,11,226,0.565,20.545454545454547
São Paulo,100,3,3,2,1,Yes,No,900,4100,100,62,8,1062,10.62,132.75
São Paulo,182,3,2,3,12,Yes,No,2307,12000,786,153,8,3246,17.835164835164836,405.75
São Paulo,50,2,1,2,9,No,No,640,2200,93,28,5,761,15.22,152.2
São Paulo,50,2,2,1,3,No,No,840,3700,142,47,5,1029,20.58,205.8
São Paulo,84,1,2,1,14,Yes,No,1200,3353,0,25,4,1225,14.583333333333334,306.25
São Paulo,167,3,3,2,1,Yes,No,0,3700,311,56,8,367,2.197604790419162,45.875
Belo Horizonte,60,2,1,0,1,No,No,0,1150,50,19,3,69,1.15,23.0
Campinas,220,3,1,4,1,No,No,0,2800,334,43,8,377,1.7136363636363636,47.125
São Paulo,67,2,1,0,3,Yes,No,230,1050,31,14,3,275,4.104477611940299,91.66666666666667
Rio de Janeiro,78,2,1,1,8,Yes,No,999,1275,125,17,4,1141,14.628205128205128,285.25
Rio de Janeiro,63,2,2,0,2,Yes,No,1014,1200,51,16,4,1081,17.158730158730158,270.25
Rio de Janeiro,45,1,1,0,4,No,Yes,603,2000,96,26,2,725,16.11111111111111,362.5
Campinas,151,3,2,3,10,Yes,Yes,1400,2500,251,32,8,1683,11.14569536423841,210.375
Belo Horizonte,90,2,2,0,7,Yes,No,336,1250,55,17,4,408,4.533333333333333,102.0
Belo Horizonte,54,2,1,1,4,Yes,No,197,1280,57,18,4,272,5.037037037037037,68.0
São Paulo,40,1,1,0,1,No,No,0,1094,0,17,2,17,0.425,8.5
Rio de Janeiro,160,2,3,1,14,Yes,No,1486,1800,323,24,6,1833,11.45625,305.5
Rio de Janeiro,230,3,3,2,3,Yes,No,2100,9000,1000,116,8,3216,13.982608695652173,402.0
São Paulo,22,1,1,0,25,Yes,No,472,2200,55,28,2,555,25.227272727272727,277.5
São Paulo,105,3,2,3,4,Yes,No,1100,2530,428,33,8,1561,14.866666666666667,195.125
São Paulo,63,2,1,2,12,Yes,No,1200,5500,220,70,5,1490,23.650793650793652,298.0
São Paulo,700,5,7,8,1,Yes,Yes,0,6000,1800,91,20,1891,2.7014285714285715,94.55
Campinas,80,2,1,1,3,Yes,No,418,1000,0,13,4,431,5.3875,107.75
São Paulo,50,1,1,0,1,Yes,No,0,1600,0,25,2,25,0.5,12.5
São Paulo,234,4,3,3,6,Yes,No,2688,1920,423,25,10,3136,13.401709401709402,313.6
São Paulo,30,1,1,1,11,No,Yes,1600,2900,180,37,3,1817,60.56666666666667,605.6666666666666
São Paulo,62,2,1,1,7,Yes,No,450,1800,125,23,4,598,9.64516129032258,149.5
São Paulo,350,3,3,3,1,Yes,No,0,30000,560,451,9,1011,2.888571428571429,112.33333333333333
São Paulo,125,3,2,0,2,No,No,1551,2700,495,35,5,2081,16.648,416.2
Porto Alegre,102,2,1,0,4,Yes,No,420,1250,88,19,3,527,5.166666666666667,175.66666666666666
Belo Horizonte,65,2,2,2,3,Yes,No,230,1700,115,23,6,368,5.661538461538462,61.333333333333336
São Paulo,130,3,2,1,1,No,No,0,2500,421,38,6,459,3.5307692307692307,76.5
São Paulo,151,3,2,1,3,Yes,Yes,1842,5000,474,64,6,2380,15.76158940397351,396.6666666666667
Belo Horizonte,82,3,2,2,1,Yes,No,200,1200,69,16,7,285,3.475609756097561,40.714285714285715
São Paulo,65,2,1,1,3,Yes,No,590,2748,0,25,4,615,9.461538461538462,153.75
São Paulo,189,3,4,3,8,Yes,No,2300,6000,67,77,10,2444,12.931216931216932,244.4
São Paulo,186,3,4,3,2,Yes,No,1400,8000,667,102,10,2169,11.661290322580646,216.9
Campinas,650,4,7,5,1,Yes,No,0,8000,334,121,16,455,0.7,28.4375
São Paulo,65,2,2,1,9,Yes,No,748,2800,222,36,5,1006,15.476923076923077,201.2
São Paulo,363,3,5,4,10,No,No,4040,3072,1112,39,12,5191,14.300275482093664,432.5833333333333
São Paulo,71,3,2,2,10,Yes,No,680,2500,50,32,7,762,10.732394366197184,108.85714285714286
Rio de Janeiro,90,2,3,1,3,No,Yes,1200,2960,265,39,6,1504,16.711111111111112,250.66666666666666
Belo Horizonte,266,4,3,4,1,Yes,No,0,4500,362,74,11,436,1.6390977443609023,39.63636363636363
São Paulo,200,3,3,2,1,No,No,0,2800,186,43,8,229,1.145,28.625
Porto Alegre,185,3,4,2,2,Yes,No,164,2900,74,52,9,290,1.5675675675675675,32.22222222222222
São Paulo,138,3,3,2,5,Yes,Yes,1112,5800,475,74,8,1661,12.03623188405797,207.625
Rio de Janeiro,140,3,2,1,1,Yes,No,1000,3500,20,46,6,1066,7.614285714285714,177.66666666666666
São Paulo,90,1,2,1,12,Yes,Yes,1235,4200,58,54,4,1347,14.966666666666667,336.75
São Paulo,35,1,1,1,1,No,No,60,1249,0,8,3,68,1.9428571428571428,22.666666666666668
Belo Horizonte,25,2,1,0,1,No,No,0,2200,104,30,3,134,5.36,44.666666666666664
Belo Horizonte,180,3,3,0,1,Yes,No,0,3200,180,53,6,233,1.2944444444444445,38.833333333333336
São Paulo,200,3,3,2,7,Yes,No,3000,4000,770,51,8,3821,19.105,477.625
São Paulo,80,2,1,1,13,No,No,937,2900,84,37,4,1058,13.225,264.5
Porto Alegre,90,2,1,1,1,Yes,No,0,1090,50,16,4,66,0.7333333333333333,16.5
Porto Alegre,170,3,3,2,2,Yes,No,0,8000,209,143,8,352,2.070588235294118,44.0
Campinas,380,3,3,5,1,Yes,No,1300,6500,413,98,11,1811,4.765789473684211,164.63636363636363
Campinas,76,2,1,0,3,Yes,No,300,700,100,9,3,409,5.381578947368421,136.33333333333334
São Paulo,180,3,3,2,16,Yes,No,2200,11000,131,140,8,2471,13.727777777777778,308.875
São Paulo,20,1,1,0,1,Yes,No,0,2060,0,27,2,27,1.35,13.5
São Paulo,90,2,1,0,1,Yes,No,0,1800,280,28,3,308,3.422222222222222,102.66666666666667
São Paulo,64,2,1,1,7,Yes,No,600,2000,108,26,4,734,11.46875,183.5
São Paulo,129,3,2,2,6,Yes,No,1580,2600,542,33,7,2155,16.705426356589147,307.85714285714283
Belo Horizonte,150,4,2,1,2,No,No,580,1800,218,24,7,822,5.48,117.42857142857143
Porto Alegre,72,2,1,0,23,Yes,No,600,1100,9,17,3,626,8.694444444444445,208.66666666666666
São Paulo,220,3,4,4,13,Yes,No,3354,3375,1240,43,11,4637,21.077272727272728,421.54545454545456
Campinas,42,2,1,1,3,Yes,No,190,846,0,11,4,201,4.785714285714286,50.25
São Paulo,79,1,2,2,25,No,Yes,800,5500,199,70,5,1069,13.531645569620252,213.8
São Paulo,110,3,1,0,1,Yes,No,0,2000,0,31,4,31,0.2818181818181818,7.75
São Paulo,220,4,4,4,11,No,No,1850,5500,834,70,12,2754,12.518181818181818,229.5
São Paulo,55,2,1,1,4,Yes,Yes,100,1530,0,20,4,120,2.1818181818181817,30.0
São Paulo,64,2,2,2,7,Yes,No,875,3400,47,44,6,966,15.09375,161.0
São Paulo,143,3,2,3,7,Yes,No,1100,4500,625,58,8,1783,12.468531468531468,222.875
Belo Horizonte,360,3,4,4,1,Yes,No,0,2700,264,45,11,309,0.8583333333333333,28.09090909090909
São Paulo,500,2,2,1,1,Yes,No,129,2140,0,33,5,162,0.324,32.4
Rio de Janeiro,105,3,2,1,6,Yes,No,1881,3200,184,42,6,2107,20.066666666666666,351.1666666666667
Rio de Janeiro,137,3,3,1,1,Yes,Yes,1180,2900,214,38,7,1432,10.452554744525548,204.57142857142858
São Paulo,53,2,1,1,7,Yes,No,450,4000,42,51,4,543,10.245283018867925,135.75
São Paulo,58,1,1,1,2,Yes,Yes,1500,2800,334,36,3,1870,32.241379310344826,623.3333333333334
São Paulo,129,3,2,1,13,No,No,1317,3100,167,40,6,1524,11.813953488372093,254.0
São Paulo,97,3,1,1,2,Yes,Yes,915,6000,50,77,5,1042,10.742268041237113,208.4
São Paulo,89,2,3,3,9,Yes,Yes,1158,4300,244,55,8,1457,16.370786516853933,182.125
Campinas,480,3,6,4,1,Yes,No,700,5400,584,82,13,1366,2.845833333333333,105.07692307692308
Campinas,45,1,1,0,7,No,No,506,500,24,7,2,537,11.933333333333334,268.5
Porto Alegre,44,1,1,0,3,Yes,No,330,1300,40,19,2,389,8.840909090909092,194.5
São Paulo,105,3,2,1,14,No,No,1130,3600,60,46,6,1236,11.771428571428572,206.0
São Paulo,192,3,3,2,1,Yes,No,0,2750,0,42,8,42,0.21875,5.25
Rio de Janeiro,450,4,4,2,2,Yes,No,0,14000,1250,214,10,1464,3.2533333333333334,146.4
São Paulo,38,1,1,0,1,Yes,Yes,610,4500,6,58,2,674,17.736842105263158,337.0
Campinas,63,1,1,0,6,Yes,Yes,700,1280,24,17,2,741,11.761904761904763,370.5
São Paulo,151,3,3,3,13,Yes,No,1900,4000,292,51,9,2243,14.85430463576159,249.22222222222223
São Paulo,55,2,1,1,1,Yes,No,0,1381,305,21,4,326,5.927272727272728,81.5
São Paulo,50,2,1,1,1,No,No,765,2650,25,34,4,824,16.48,206.0
Campinas,202,3,2,2,1,Yes,No,0,1890,267,29,7,296,1.4653465346534653,42.285714285714285
Rio de Janeiro,53,2,1,0,5,Yes,No,643,1000,0,13,3,656,12.377358490566039,218.66666666666666
Porto Alegre,80,3,3,0,4,Yes,No,300,2200,0,33,6,333,4.1625,55.5
São Paulo,55,2,1,1,1,Yes,No,349,1450,0,19,4,368,6.6909090909090905,92.0
São Paulo,120,4,2,3,6,Yes,Yes,950,2960,459,38,9,1447,12.058333333333334,160.77777777777777
São Paulo,396,4,5,7,1,Yes,No,0,5500,534,83,16,617,1.5580808080808082,38.5625
São Paulo,44,1,1,0,3,Yes,No,314,2300,0,30,2,344,7.818181818181818,172.0
Porto Alegre,147,4,4,2,2,Yes,No,1100,1800,305,27,10,1432,9.741496598639456,143.2
São Paulo,290,5,3,3,6,Yes,No,3800,4100,1435,52,11,5287,18.23103448275862,480.6363636363636
São Paulo,270,1,1,0,1,Yes,No,0,1400,0,22,2,22,0.08148148148148149,11.0
São Paulo,260,3,2,3,10,Yes,No,3000,8500,1084,108,8,4192,16.123076923076923,524.0
São Paulo,71,2,1,1,10,Yes,No,1000,2900,97,37,4,1134,15.971830985915492,283.5
Belo Horizonte,306,4,3,3,10,Yes,No,1801,7900,454,106,10,2361,7.715686274509804,236.1
Campinas,83,2,1,8,1,Yes,No,0,4550,405,69,11,474,5.710843373493976,43.09090909090909
São Paulo,89,3,2,1,14,Yes,No,800,1760,100,23,6,923,10.370786516853933,153.83333333333334
São Paulo,150,4,2,1,1,Yes,No,0,3900,0,59,7,59,0.3933333333333333,8.428571428571429
Rio de Janeiro,70,2,1,0,6,No,No,655,2300,112,30,3,797,11.385714285714286,265.6666666666667
São Paulo,212,4,3,2,17,Yes,No,2835,13800,694,175,9,3704,17.471698113207548,411.55555555555554
São Paulo,87,3,2,2,17,Yes,No,1308,2350,321,30,7,1659,19.06896551724138,237.0
Campinas,86,2,2,1,2,Yes,No,480,1190,67,16,5,563,6.546511627906977,112.6
São Paulo,250,4,2,6,1,Yes,No,0,5000,458,76,12,534,2.136,44.5
Rio de Janeiro,52,1,1,0,3,Yes,Yes,650,3400,17,44,2,711,13.673076923076923,355.5
Rio de Janeiro,439,13,4,3,2,Yes,No,0,15000,667,229,20,896,2.041002277904328,44.8
Belo Horizonte,70,3,1,1,3,Yes,Yes,250,1210,50,17,5,317,4.5285714285714285,63.4
São Paulo,51,2,1,1,12,Yes,No,446,2200,114,28,4,588,11.529411764705882,147.0
Campinas,44,1,1,1,2,Yes,No,525,850,27,11,3,563,12.795454545454545,187.66666666666666
Campinas,170,3,2,2,1,Yes,No,0,1800,41,28,7,69,0.40588235294117647,9.857142857142858
Rio de Janeiro,60,2,2,1,12,Yes,No,840,1050,57,14,5,911,15.183333333333334,182.2
São Paulo,136,3,2,2,9,No,No,1650,6818,332,87,7,2069,15.213235294117647,295.57142857142856
São Paulo,34,1,1,1,1,Yes,No,0,1350,138,21,3,159,4.676470588235294,53.0
Belo Horizonte,30,1,1,0,1,No,No,0,700,0,10,2,10,0.3333333333333333,5.0
Rio de Janeiro,107,3,2,2,4,Yes,No,1500,5000,317,65,7,1882,17.588785046728972,268.85714285714283
Campinas,140,4,4,2,6,Yes,No,1700,3300,330,42,10,2072,14.8,207.2
Belo Horizonte,58,2,2,2,1,Yes,No,304,1700,100,23,6,427,7.362068965517241,71.16666666666667
Belo Horizonte,250,3,4,4,4,Yes,No,2900,8075,1333,108,11,4341,17.364,394.6363636363636
São Paulo,147,3,3,3,5,Yes,Yes,2000,12000,1000,153,9,3153,21.448979591836736,350.3333333333333
Belo Horizonte,180,3,2,2,2,Yes,No,1502,2300,231,31,7,1764,9.8,252.0
São Paulo,120,3,4,1,1,No,No,0,4000,4,61,8,65,0.5416666666666666,8.125
São Paulo,113,2,2,1,4,Yes,No,1000,3000,50,39,5,1089,9.63716814159292,217.8
Porto Alegre,27,1,1,0,1,Yes,No,100,960,75,15,2,190,7.037037037037037,95.0
São Paulo,202,4,4,2,7,Yes,No,1600,3000,250,39,10,1889,9.351485148514852,188.9
Belo Horizonte,95,3,2,2,3,Yes,No,350,2600,155,35,7,540,5.684210526315789,77.14285714285714
São Paulo,62,3,1,1,1,Yes,No,750,1100,0,14,5,764,12.32258064516129,152.8
São Paulo,188,3,4,3,1,Yes,No,2800,4800,750,61,10,3611,19.20744680851064,361.1
Campinas,38,1,1,0,5,No,No,440,892,17,12,2,469,12.342105263157896,234.5
São Paulo,45,1,1,0,1,No,No,0,950,17,15,2,32,0.7111111111111111,16.0
São Paulo,150,4,3,2,13,Yes,No,1200,3800,220,49,9,1469,9.793333333333333,163.22222222222223
São Paulo,76,3,2,2,5,Yes,Yes,754,4500,205,58,7,1017,13.381578947368421,145.28571428571428
Belo Horizonte,68,3,1,2,3,Yes,No,170,850,0,12,6,182,2.676470588235294,30.333333333333332
São Paulo,166,3,2,2,2,Yes,No,2124,7000,882,89,7,3095,18.64457831325301,442.14285714285717
Porto Alegre,36,2,1,1,2,Yes,No,370,1350,75,20,4,465,12.916666666666666,116.25
Belo Horizonte,300,4,3,2,10,Yes,Yes,900,5500,100,74,9,1074,3.58,119.33333333333333
São Paulo,350,4,4,4,1,Yes,No,0,13000,1417,196,12,1613,4.6085714285714285,134.41666666666666
Belo Horizonte,200,4,3,2,6,Yes,No,1320,4500,397,60,9,1777,8.885,197.44444444444446
Porto Alegre,140,3,1,0,8,Yes,No,900,2000,150,30,4,1080,7.714285714285714,270.0
São Paulo,60,2,2,1,7,Yes,Yes,625,2750,125,35,5,785,13.083333333333334,157.0
São Paulo,194,4,6,4,6,No,No,940,8189,0,104,14,1044,5.381443298969073,74.57142857142857
Belo Horizonte,358,4,4,2,8,Yes,No,2241,4100,317,55,10,2613,7.298882681564246,261.3
São Paulo,199,2,3,3,1,No,Yes,2000,12500,725,159,8,2884,14.492462311557789,360.5
Rio de Janeiro,130,3,2,1,2,Yes,No,1272,2750,265,36,6,1573,12.1,262.1666666666667
São Paulo,70,1,1,1,8,No,Yes,800,3110,200,40,3,1040,14.857142857142858,346.6666666666667
São Paulo,170,3,5,3,10,Yes,Yes,1648,3480,1085,45,11,2778,16.341176470588234,252.54545454545453
Rio de Janeiro,60,2,1,1,10,Yes,No,594,810,80,11,4,685,11.416666666666666,171.25
São Paulo,48,1,1,1,9,No,Yes,925,4300,90,55,3,1070,22.291666666666668,356.6666666666667
São Paulo,70,2,1,0,1,Yes,No,0,1550,0,24,3,24,0.34285714285714286,8.0
São Paulo,75,1,1,2,2,Yes,No,460,2500,0,32,4,492,6.56,123.0
Belo Horizonte,216,5,2,2,1,Yes,No,0,4500,431,74,9,505,2.337962962962963,56.111111111111114
Belo Horizonte,48,2,1,1,2,Yes,No,170,1400,12,19,4,201,4.1875,50.25
São Paulo,167,3,3,3,4,Yes,No,2334,1670,555,22,9,2911,17.431137724550897,323.44444444444446
São Paulo,92,3,1,0,1,No,Yes,150,1700,13,22,4,185,2.010869565217391,46.25
São Paulo,48,2,1,1,10,Yes,No,370,1610,0,21,4,391,8.145833333333334,97.75
São Paulo,300,6,6,4,1,Yes,No,0,4700,584,71,16,655,2.183333333333333,40.9375
Campinas,245,4,3,2,9,Yes,No,2100,10500,167,134,9,2401,9.8,266.77777777777777
São Paulo,500,7,4,3,1,Yes,Yes,0,14000,785,211,14,996,1.992,71.14285714285714
